16
>> Train dataset :  data/KsponSpeech/KsponSpeech_train.json
>> Test dataset :  ['data/KsponSpeech/KsponSpeech_eval_clean.json']
Seq2Seq(
  (encoder): EncoderRNN(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace=True)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace=True)
      )
    )
    (rnn): LSTM(1312, 512, num_layers=3, dropout=0.3, bidirectional=True)
  )
  (decoder): DecoderRNN(
    (rnn): LSTM(1536, 512, num_layers=2, batch_first=True, dropout=0.3)
    (embedding): Embedding(2003, 512)
    (input_dropout): Dropout(p=0.3, inplace=False)
    (attention): Attention(
      (conv): Conv1d(1, 512, kernel_size=(3,), stride=(1,), padding=(1,))
      (W): Linear(in_features=512, out_features=512, bias=False)
      (V): Linear(in_features=1024, out_features=512, bias=False)
      (fc): Linear(in_features=512, out_features=1, bias=True)
      (tanh): Tanh()
      (softmax): Softmax(dim=-1)
    )
    (fc): Linear(in_features=1536, out_features=2003, bias=True)
  )
)
Number of parameters: 31523060
Epoch: [1][1/38750]	Loss 7.6025	Cer 299.5110
Epoch: [1][392/38750]	Loss 0.7640	Cer 518.6916
Epoch: [1][393/38750]	Loss 0.7390	Cer 477.5385
Epoch: [1][394/38750]	Loss 0.9406	Cer 228.4600
Epoch: [1][395/38750]	Loss 0.9214	Cer 340.9341
Epoch: [1][396/38750]	Loss 1.1106	Cer 271.6456
Epoch: [1][397/38750]	Loss 0.9898	Cer 241.3598
Epoch: [1][398/38750]	Loss 2.0519	Cer 122.0270
Epoch: [1][399/38750]	Loss 1.1387	Cer 184.7185
Epoch: [1][400/38750]	Loss 1.3826	Cer 211.0193
Epoch: [1][401/38750]	Loss 0.7667	Cer 325.1282
Epoch: [1][402/38750]	Loss 1.2720	Cer 174.3820
Epoch: [1][403/38750]	Loss 1.1541	Cer 250.4854
Epoch: [1][404/38750]	Loss 1.0537	Cer 255.0459
Epoch: [1][405/38750]	Loss 1.2183	Cer 207.7778
Epoch: [1][406/38750]	Loss 1.2673	Cer 160.9195
Epoch: [1][407/38750]	Loss 1.0848	Cer 188.6957
Epoch: [1][408/38750]	Loss 1.2367	Cer 194.8936
Epoch: [1][409/38750]	Loss 1.5461	Cer 146.6667
Epoch: [1][410/38750]	Loss 1.3313	Cer 215.1832
Epoch: [1][411/38750]	Loss 1.2777	Cer 207.6763
Epoch: [1][412/38750]	Loss 0.9890	Cer 261.2987
Epoch: [1][413/38750]	Loss 0.9340	Cer 236.7596
Epoch: [1][414/38750]	Loss 1.1345	Cer 272.7811
Epoch: [1][415/38750]	Loss 0.9733	Cer 332.8467
Epoch: [1][416/38750]	Loss 1.0144	Cer 267.5991
Epoch: [1][417/38750]	Loss 0.7765	Cer 347.5309
Epoch: [1][418/38750]	Loss 0.9923	Cer 354.1528
Epoch: [1][419/38750]	Loss 1.5966	Cer 194.2935
Epoch: [1][420/38750]	Loss 1.3954	Cer 170.7809
Epoch: [1][421/38750]	Loss 1.0808	Cer 172.3077
Epoch: [1][422/38750]	Loss 0.7871	Cer 246.2882
Epoch: [1][423/38750]	Loss 1.2009	Cer 215.0418
Epoch: [1][424/38750]	Loss 0.9460	Cer 312.8079
Epoch: [1][425/38750]	Loss 0.9418	Cer 224.2938
Epoch: [1][426/38750]	Loss 1.1362	Cer 123.0563
Epoch: [1][427/38750]	Loss 1.4530	Cer 219.8925
Epoch: [1][428/38750]	Loss 0.8868	Cer 403.9506
Epoch: [1][429/38750]	Loss 0.9446	Cer 251.4881
Epoch: [1][430/38750]	Loss 0.7969	Cer 334.3465
Epoch: [1][431/38750]	Loss 1.3975	Cer 136.9919
Epoch: [1][432/38750]	Loss 1.3783	Cer 216.1850
Epoch: [1][433/38750]	Loss 1.2761	Cer 216.1473
Epoch: [1][434/38750]	Loss 1.2885	Cer 240.8978
Epoch: [1][435/38750]	Loss 1.4267	Cer 204.0373
Epoch: [1][436/38750]	Loss 0.9299	Cer 254.0918
Epoch: [1][437/38750]	Loss 1.2710	Cer 148.9879
Epoch: [1][438/38750]	Loss 1.3315	Cer 210.1942
Epoch: [1][439/38750]	Loss 1.0352	Cer 272.4684
Epoch: [1][440/38750]	Loss 0.8995	Cer 270.3364
Epoch: [1][441/38750]	Loss 1.5388	Cer 151.4620
Epoch: [1][442/38750]	Loss 1.2373	Cer 148.5531
Epoch: [1][443/38750]	Loss 1.3949	Cer 209.1195
Epoch: [1][444/38750]	Loss 1.3749	Cer 154.6703
Epoch: [1][445/38750]	Loss 1.1122	Cer 197.5369
Epoch: [1][446/38750]	Loss 1.4532	Cer 163.3588
Epoch: [1][447/38750]	Loss 1.2060	Cer 267.6806
Epoch: [1][448/38750]	Loss 1.2268	Cer 190.2965
Epoch: [1][449/38750]	Loss 0.7849	Cer 309.7872
Epoch: [1][450/38750]	Loss 1.1318	Cer 217.2000
Epoch: [1][451/38750]	Loss 1.1763	Cer 202.3599
Epoch: [1][452/38750]	Loss 1.2526	Cer 200.2874
Epoch: [1][453/38750]	Loss 1.2814	Cer 221.6374
Epoch: [1][454/38750]	Loss 1.2173	Cer 202.0772
Epoch: [1][455/38750]	Loss 1.1080	Cer 209.7792
Epoch: [1][456/38750]	Loss 0.8113	Cer 170.0980
Epoch: [1][457/38750]	Loss 1.0329	Cer 247.8405
Epoch: [1][458/38750]	Loss 0.9197	Cer 338.5514
Epoch: [1][459/38750]	Loss 0.9284	Cer 249.1468
Epoch: [1][460/38750]	Loss 0.8691	Cer 220.5479
Epoch: [1][461/38750]	Loss 0.9223	Cer 332.7217
Epoch: [1][462/38750]	Loss 0.7270	Cer 188.9831
Epoch: [1][463/38750]	Loss 1.4796	Cer 218.0288
Epoch: [1][464/38750]	Loss 1.0956	Cer 207.2165
Epoch: [1][465/38750]	Loss 1.2411	Cer 229.8077
Epoch: [1][466/38750]	Loss 0.5525	Cer 373.4899
Epoch: [1][467/38750]	Loss 0.9337	Cer 233.4831
Epoch: [1][468/38750]	Loss 1.1071	Cer 188.0952
Epoch: [1][469/38750]	Loss 1.2084	Cer 163.9386
Epoch: [1][470/38750]	Loss 1.1717	Cer 214.6402
Epoch: [1][471/38750]	Loss 0.7243	Cer 343.0605
Epoch: [1][472/38750]	Loss 1.2404	Cer 211.7851
Epoch: [1][473/38750]	Loss 0.5409	Cer 364.8352
Epoch: [1][474/38750]	Loss 1.2999	Cer 209.4086
Epoch: [1][475/38750]	Loss 1.5446	Cer 161.0687
Epoch: [1][476/38750]	Loss 1.3836	Cer 190.6907
Epoch: [1][477/38750]	Loss 1.1697	Cer 206.1625
Epoch: [1][478/38750]	Loss 1.0461	Cer 245.6693
Epoch: [1][479/38750]	Loss 0.7650	Cer 252.4297
Epoch: [1][480/38750]	Loss 0.9480	Cer 224.7241
Epoch: [1][481/38750]	Loss 0.9083	Cer 232.0329
Epoch: [1][482/38750]	Loss 1.2203	Cer 243.0000
Epoch: [1][483/38750]	Loss 1.1609	Cer 274.6875
Epoch: [1][484/38750]	Loss 0.9849	Cer 175.0476
Epoch: [1][485/38750]	Loss 1.0189	Cer 249.8688
Epoch: [1][486/38750]	Loss 1.4278	Cer 202.7586
Epoch: [1][487/38750]	Loss 1.1703	Cer 183.5777
Epoch: [1][488/38750]	Loss 1.1484	Cer 222.6158
Epoch: [1][489/38750]	Loss 1.2903	Cer 157.9221
Epoch: [1][490/38750]	Loss 1.2365	Cer 207.7895
Epoch: [1][491/38750]	Loss 0.8052	Cer 325.7294
Epoch: [1][492/38750]	Loss 1.9230	Cer 124.3161
Epoch: [1][493/38750]	Loss 0.7820	Cer 176.4205
Epoch: [1][494/38750]	Loss 1.5116	Cer 176.8229
Epoch: [1][495/38750]	Loss 1.1997	Cer 193.8735
Epoch: [1][496/38750]	Loss 1.0414	Cer 244.4668
Epoch: [1][497/38750]	Loss 1.0308	Cer 244.9686
Epoch: [1][498/38750]	Loss 1.2293	Cer 191.7051
Epoch: [1][499/38750]	Loss 1.8674	Cer 151.7787
Epoch: [1][500/38750]	Loss 1.4963	Cer 155.0562
Epoch: [1][501/38750]	Loss 1.2102	Cer 154.0462
Epoch: [1][502/38750]	Loss 0.9295	Cer 218.9266
Epoch: [1][503/38750]	Loss 1.5080	Cer 101.4286
Epoch: [1][504/38750]	Loss 1.1301	Cer 310.8312
Epoch: [1][505/38750]	Loss 1.1916	Cer 174.4048
Epoch: [1][506/38750]	Loss 1.7605	Cer 143.4180
Epoch: [1][507/38750]	Loss 1.3255	Cer 136.3868
Epoch: [1][508/38750]	Loss 1.5867	Cer 132.6531
Epoch: [1][509/38750]	Loss 0.8751	Cer 228.0543
Epoch: [1][510/38750]	Loss 1.1315	Cer 222.7273
Epoch: [1][511/38750]	Loss 1.2220	Cer 217.6638
Epoch: [1][512/38750]	Loss 1.6256	Cer 172.7027
Epoch: [1][513/38750]	Loss 0.9349	Cer 192.8406
Epoch: [1][514/38750]	Loss 1.1186	Cer 197.3545
Epoch: [1][515/38750]	Loss 1.3849	Cer 221.0345
Epoch: [1][516/38750]	Loss 1.3188	Cer 214.7335
Epoch: [1][517/38750]	Loss 1.1895	Cer 212.3810
Epoch: [1][518/38750]	Loss 1.0651	Cer 204.4266
Epoch: [1][519/38750]	Loss 0.9274	Cer 203.5461
Epoch: [1][520/38750]	Loss 1.1722	Cer 152.5483
Epoch: [1][521/38750]	Loss 0.6924	Cer 250.3686
Epoch: [1][522/38750]	Loss 0.7709	Cer 259.0106
Epoch: [1][523/38750]	Loss 0.8681	Cer 230.5764
Epoch: [1][524/38750]	Loss 1.1821	Cer 186.4935
Epoch: [1][525/38750]	Loss 1.3621	Cer 228.6207
Epoch: [1][526/38750]	Loss 1.8456	Cer 151.6418
Epoch: [1][527/38750]	Loss 1.0264	Cer 151.4071
Epoch: [1][528/38750]	Loss 0.7163	Cer 324.3070
Epoch: [1][529/38750]	Loss 0.6695	Cer 303.6866
Epoch: [1][530/38750]	Loss 1.1584	Cer 202.7933
Epoch: [1][531/38750]	Loss 0.7629	Cer 338.3085
Epoch: [1][532/38750]	Loss 0.9549	Cer 219.3858
Epoch: [1][533/38750]	Loss 0.7717	Cer 240.9742
Epoch: [1][534/38750]	Loss 0.9583	Cer 260.5327
Epoch: [1][535/38750]	Loss 0.7805	Cer 300.5076
Epoch: [1][536/38750]	Loss 1.2493	Cer 256.2863
Epoch: [1][537/38750]	Loss 1.1962	Cer 264.6119
Epoch: [1][538/38750]	Loss 0.8384	Cer 327.9683
Epoch: [1][539/38750]	Loss 1.0913	Cer 181.7121
Epoch: [1][540/38750]	Loss 0.7527	Cer 415.1203
Epoch: [1][541/38750]	Loss 1.2585	Cer 204.0698
Epoch: [1][542/38750]	Loss 0.8910	Cer 277.7448
Epoch: [1][543/38750]	Loss 0.8848	Cer 206.9880
Epoch: [1][544/38750]	Loss 1.4489	Cer 186.2816
Epoch: [1][545/38750]	Loss 1.1287	Cer 245.3297
Epoch: [1][546/38750]	Loss 1.3159	Cer 194.8339
Epoch: [1][547/38750]	Loss 0.7274	Cer 364.0506
Epoch: [1][548/38750]	Loss 1.8656	Cer 123.0769
Epoch: [1][549/38750]	Loss 1.0672	Cer 150.7508
Epoch: [1][550/38750]	Loss 1.7885	Cer 116.9451
Epoch: [1][551/38750]	Loss 1.1957	Cer 133.1210
Epoch: [1][552/38750]	Loss 0.8260	Cer 156.3549
Epoch: [1][553/38750]	Loss 0.9484	Cer 83.2359
Epoch: [1][554/38750]	Loss 1.3799	Cer 123.5294
Epoch: [1][555/38750]	Loss 0.8918	Cer 237.7171
Epoch: [1][556/38750]	Loss 1.1553	Cer 201.5544
Epoch: [1][557/38750]	Loss 1.3352	Cer 189.3424
Epoch: [1][558/38750]	Loss 1.3436	Cer 257.2816
Epoch: [1][559/38750]	Loss 1.0571	Cer 264.0000
Epoch: [1][560/38750]	Loss 1.3535	Cer 226.3158
Epoch: [1][561/38750]	Loss 1.0236	Cer 269.5804
Epoch: [1][562/38750]	Loss 1.1874	Cer 200.0000
Epoch: [1][563/38750]	Loss 0.8832	Cer 350.3546
Epoch: [1][564/38750]	Loss 0.6964	Cer 271.1207
Epoch: [1][565/38750]	Loss 0.5917	Cer 376.0736
Epoch: [1][566/38750]	Loss 0.8154	Cer 290.2273
Epoch: [1][567/38750]	Loss 1.0316	Cer 206.9182
Epoch: [1][568/38750]	Loss 0.7684	Cer 315.8602
Epoch: [1][569/38750]	Loss 1.3434	Cer 190.7063
Epoch: [1][570/38750]	Loss 1.5928	Cer 191.0853
Epoch: [1][571/38750]	Loss 1.5738	Cer 131.7287
Epoch: [1][572/38750]	Loss 0.7832	Cer 314.4476
Epoch: [1][573/38750]	Loss 1.3177	Cer 213.8107
Epoch: [1][574/38750]	Loss 1.0181	Cer 257.6441
Epoch: [1][575/38750]	Loss 1.0692	Cer 130.7947
Epoch: [1][576/38750]	Loss 1.3199	Cer 199.4100
Epoch: [1][577/38750]	Loss 1.7747	Cer 99.3363
Epoch: [1][578/38750]	Loss 1.0361	Cer 373.4513
Epoch: [1][579/38750]	Loss 1.6778	Cer 186.2069
Epoch: [1][580/38750]	Loss 0.9599	Cer 307.4830
Epoch: [1][581/38750]	Loss 1.4477	Cer 127.8646
Epoch: [1][582/38750]	Loss 1.0568	Cer 170.7736
Epoch: [1][583/38750]	Loss 0.5714	Cer 409.0147
Epoch: [1][584/38750]	Loss 1.0050	Cer 305.0992
Epoch: [1][585/38750]	Loss 1.0350	Cer 196.8215
Epoch: [1][586/38750]	Loss 1.3599	Cer 141.9847
Epoch: [1][587/38750]	Loss 0.7583	Cer 318.0516
Epoch: [1][588/38750]	Loss 0.8883	Cer 297.0684
Epoch: [1][589/38750]	Loss 1.5703	Cer 159.7938
Epoch: [1][590/38750]	Loss 1.0651	Cer 277.3224
Epoch: [1][591/38750]	Loss 1.4278	Cer 174.0826
Epoch: [1][592/38750]	Loss 0.9274	Cer 160.6667
Epoch: [1][593/38750]	Loss 1.1612	Cer 195.5882
Epoch: [1][594/38750]	Loss 0.7783	Cer 201.5534
Epoch: [1][595/38750]	Loss 1.0372	Cer 199.7059
Epoch: [1][596/38750]	Loss 1.0041	Cer 337.7163
Epoch: [1][597/38750]	Loss 1.4028	Cer 184.0979
Epoch: [1][598/38750]	Loss 1.3602	Cer 201.9886
Epoch: [1][599/38750]	Loss 1.1624	Cer 275.1620
Epoch: [1][600/38750]	Loss 1.4670	Cer 120.2151
Epoch: [1][601/38750]	Loss 1.3183	Cer 158.9124
Epoch: [1][602/38750]	Loss 1.0653	Cer 197.0297
Epoch: [1][603/38750]	Loss 1.2947	Cer 227.3196
Epoch: [1][604/38750]	Loss 1.7079	Cer 162.3377
Epoch: [1][605/38750]	Loss 1.1079	Cer 177.2636
Epoch: [1][606/38750]	Loss 0.7714	Cer 247.1374
Epoch: [1][607/38750]	Loss 2.0094	Cer 118.9474
Epoch: [1][608/38750]	Loss 0.6962	Cer 236.8932
Epoch: [1][609/38750]	Loss 1.0814	Cer 219.9357
Epoch: [1][610/38750]	Loss 0.7764	Cer 303.4343
Epoch: [1][611/38750]	Loss 0.9372	Cer 318.1818
Epoch: [1][612/38750]	Loss 1.2950	Cer 162.7660
Epoch: [1][613/38750]	Loss 0.9089	Cer 158.4142
Epoch: [1][614/38750]	Loss 0.8355	Cer 291.1392
Epoch: [1][615/38750]	Loss 0.9615	Cer 208.4249
Epoch: [1][616/38750]	Loss 1.4311	Cer 140.4082
Epoch: [1][617/38750]	Loss 0.9892	Cer 281.3953
Epoch: [1][618/38750]	Loss 1.5111	Cer 187.1429
Epoch: [1][619/38750]	Loss 0.9250	Cer 300.8721
Epoch: [1][620/38750]	Loss 0.6525	Cer 303.1320
Epoch: [1][621/38750]	Loss 0.8966	Cer 233.8272
Epoch: [1][622/38750]	Loss 1.2117	Cer 198.5893
Epoch: [1][623/38750]	Loss 0.8375	Cer 270.3046
Epoch: [1][624/38750]	Loss 0.9553	Cer 256.5934
Epoch: [1][625/38750]	Loss 1.1172	Cer 208.2707
Epoch: [1][626/38750]	Loss 1.3966	Cer 192.0705
Epoch: [1][627/38750]	Loss 1.2776	Cer 112.7745
Epoch: [1][628/38750]	Loss 1.2843	Cer 181.2865
Epoch: [1][629/38750]	Loss 1.0270	Cer 199.3174
Epoch: [1][630/38750]	Loss 1.0545	Cer 199.2701
Epoch: [1][631/38750]	Loss 1.1973	Cer 250.1511
Epoch: [1][632/38750]	Loss 1.5828	Cer 159.8540
Epoch: [1][633/38750]	Loss 1.0180	Cer 159.0340
Epoch: [1][634/38750]	Loss 1.1797	Cer 126.3620
Epoch: [1][635/38750]	Loss 1.0838	Cer 215.8451
Epoch: [1][636/38750]	Loss 0.9963	Cer 213.4771
Epoch: [1][637/38750]	Loss 1.4216	Cer 229.2621
Epoch: [1][638/38750]	Loss 1.2397	Cer 177.9891
Epoch: [1][639/38750]	Loss 0.9715	Cer 139.0746
Epoch: [1][640/38750]	Loss 1.2005	Cer 169.4444
Epoch: [1][641/38750]	Loss 1.0758	Cer 162.2691
Epoch: [1][642/38750]	Loss 0.9040	Cer 315.6682
Epoch: [1][643/38750]	Loss 0.9928	Cer 245.4545
Epoch: [1][644/38750]	Loss 0.8741	Cer 230.0000
Epoch: [1][645/38750]	Loss 1.0045	Cer 262.7832
Epoch: [1][646/38750]	Loss 1.3524	Cer 156.0976
Epoch: [1][647/38750]	Loss 0.8988	Cer 353.6398
Epoch: [1][648/38750]	Loss 0.8769	Cer 330.3167
Epoch: [1][649/38750]	Loss 1.6357	Cer 167.2727
Epoch: [1][650/38750]	Loss 0.8979	Cer 177.8271
Epoch: [1][651/38750]	Loss 0.7490	Cer 324.7951
Epoch: [1][652/38750]	Loss 0.9190	Cer 215.0134
Epoch: [1][653/38750]	Loss 1.1139	Cer 211.8902
Epoch: [1][654/38750]	Loss 0.7900	Cer 243.1981
Epoch: [1][655/38750]	Loss 1.3550	Cer 157.8571
Epoch: [1][656/38750]	Loss 1.7513	Cer 136.1516
Epoch: [1][657/38750]	Loss 1.0130	Cer 138.4158
Epoch: [1][658/38750]	Loss 0.9600	Cer 189.3750
Epoch: [1][659/38750]	Loss 1.0991	Cer 191.4634
Epoch: [1][660/38750]	Loss 1.2221	Cer 203.7572
Epoch: [1][661/38750]	Loss 1.0156	Cer 274.3119
Epoch: [1][662/38750]	Loss 1.0416	Cer 187.5502
Epoch: [1][663/38750]	Loss 0.9728	Cer 246.4567
Epoch: [1][664/38750]	Loss 1.3708	Cer 198.6842
Epoch: [1][665/38750]	Loss 1.0085	Cer 248.8959
Epoch: [1][666/38750]	Loss 0.7232	Cer 410.6218
Epoch: [1][667/38750]	Loss 1.3439	Cer 193.0769
Epoch: [1][668/38750]	Loss 1.5482	Cer 172.7778
Epoch: [1][669/38750]	Loss 0.7128	Cer 323.8562
Epoch: [1][670/38750]	Loss 1.2048	Cer 168.9055
Epoch: [1][671/38750]	Loss 0.9183	Cer 216.1943
Epoch: [1][672/38750]	Loss 0.9383	Cer 336.6947
Epoch: [1][673/38750]	Loss 0.7731	Cer 318.6224
Epoch: [1][674/38750]	Loss 0.7971	Cer 191.0088
Epoch: [1][675/38750]	Loss 0.5500	Cer 379.6069
Epoch: [1][676/38750]	Loss 0.6672	Cer 231.8841
Epoch: [1][677/38750]	Loss 1.8443	Cer 166.4384
Epoch: [1][678/38750]	Loss 1.1547	Cer 195.4071
Epoch: [1][679/38750]	Loss 0.9611	Cer 211.7271
Epoch: [1][680/38750]	Loss 1.0693	Cer 200.8403
Epoch: [1][681/38750]	Loss 0.8371	Cer 167.6815
Epoch: [1][682/38750]	Loss 1.1466	Cer 86.0911
Epoch: [1][683/38750]	Loss 1.3393	Cer 164.1026
Epoch: [1][684/38750]	Loss 0.9779	Cer 204.5070
Epoch: [1][685/38750]	Loss 1.0910	Cer 232.8612
Epoch: [1][686/38750]	Loss 1.0360	Cer 265.9574
Epoch: [1][687/38750]	Loss 1.3131	Cer 108.4071
Epoch: [1][688/38750]	Loss 0.9539	Cer 291.0194
Epoch: [1][689/38750]	Loss 0.9269	Cer 243.6285
Epoch: [1][690/38750]	Loss 0.8992	Cer 323.1579
Epoch: [1][691/38750]	Loss 0.5324	Cer 408.3565
Epoch: [1][692/38750]	Loss 1.2768	Cer 189.2857
Epoch: [1][693/38750]	Loss 1.2558	Cer 214.0312
Epoch: [1][694/38750]	Loss 1.5678	Cer 213.6439
Epoch: [1][695/38750]	Loss 0.7448	Cer 215.9509
Epoch: [1][696/38750]	Loss 0.8463	Cer 184.9673
Epoch: [1][697/38750]	Loss 1.0887	Cer 168.7636
Epoch: [1][698/38750]	Loss 1.0557	Cer 201.1945
Epoch: [1][699/38750]	Loss 0.7963	Cer 263.9731
Epoch: [1][700/38750]	Loss 1.4511	Cer 213.7255
Epoch: [1][701/38750]	Loss 0.9401	Cer 209.1278
Epoch: [1][702/38750]	Loss 1.3302	Cer 204.9251
Epoch: [1][703/38750]	Loss 0.5879	Cer 434.5506
Epoch: [1][704/38750]	Loss 1.3737	Cer 197.0588
Epoch: [1][705/38750]	Loss 0.7675	Cer 253.6585
Epoch: [1][706/38750]	Loss 1.0780	Cer 238.6760
Epoch: [1][707/38750]	Loss 1.3513	Cer 229.6552
Epoch: [1][708/38750]	Loss 1.2417	Cer 184.2697
Epoch: [1][709/38750]	Loss 1.5224	Cer 181.9843
Epoch: [1][710/38750]	Loss 0.8088	Cer 244.8529
Epoch: [1][711/38750]	Loss 0.7213	Cer 259.6610
Epoch: [1][712/38750]	Loss 0.9279	Cer 274.1611
Epoch: [1][713/38750]	Loss 1.2469	Cer 192.9204
Epoch: [1][714/38750]	Loss 1.2327	Cer 167.1958
Epoch: [1][715/38750]	Loss 0.6920	Cer 165.4440
Epoch: [1][716/38750]	Loss 1.1198	Cer 124.9458
Epoch: [1][717/38750]	Loss 1.0246	Cer 223.1023
Epoch: [1][718/38750]	Loss 0.8813	Cer 179.4297
Epoch: [1][719/38750]	Loss 1.1565	Cer 182.4940
Epoch: [1][720/38750]	Loss 1.2398	Cer 207.1429
Epoch: [1][721/38750]	Loss 1.1992	Cer 175.1748
Epoch: [1][722/38750]	Loss 0.7353	Cer 211.0187
Epoch: [1][723/38750]	Loss 0.9581	Cer 245.7746
Epoch: [1][724/38750]	Loss 1.1496	Cer 309.1205
Epoch: [1][725/38750]	Loss 0.8708	Cer 284.6575
Epoch: [1][726/38750]	Loss 1.2071	Cer 256.8238
Epoch: [1][727/38750]	Loss 1.1185	Cer 178.5467
Epoch: [1][728/38750]	Loss 0.9988	Cer 325.5255
Epoch: [1][729/38750]	Loss 1.1958	Cer 171.3918
Epoch: [1][730/38750]	Loss 0.8516	Cer 214.8847
Epoch: [1][731/38750]	Loss 0.9459	Cer 204.0498
Epoch: [1][732/38750]	Loss 1.4030	Cer 184.2697
Epoch: [1][733/38750]	Loss 1.2861	Cer 207.9755
Epoch: [1][734/38750]	Loss 1.0912	Cer 178.2051
Epoch: [1][735/38750]	Loss 1.0027	Cer 207.4890
Epoch: [1][736/38750]	Loss 0.9555	Cer 209.3985
Epoch: [1][737/38750]	Loss 1.6478	Cer 180.1008
Epoch: [1][738/38750]	Loss 1.4218	Cer 214.7929
Epoch: [1][739/38750]	Loss 1.7807	Cer 140.0000
Epoch: [1][740/38750]	Loss 0.9349	Cer 247.6190
Epoch: [1][741/38750]	Loss 1.3507	Cer 140.2810
Epoch: [1][742/38750]	Loss 0.9270	Cer 205.1852
Epoch: [1][743/38750]	Loss 0.9489	Cer 242.8571
Epoch: [1][744/38750]	Loss 1.0985	Cer 129.4872
Epoch: [1][745/38750]	Loss 0.9682	Cer 293.0233
Epoch: [1][746/38750]	Loss 1.2537	Cer 236.3281
Epoch: [1][747/38750]	Loss 1.2527	Cer 234.9754
Epoch: [1][748/38750]	Loss 1.1556	Cer 175.6983
Epoch: [1][749/38750]	Loss 1.0858	Cer 279.7665
Epoch: [1][750/38750]	Loss 1.2340	Cer 181.5261
Epoch: [1][751/38750]	Loss 0.9985	Cer 241.7678
Epoch: [1][752/38750]	Loss 1.1550	Cer 162.9834
Epoch: [1][753/38750]	Loss 1.0208	Cer 116.7364
Epoch: [1][754/38750]	Loss 1.0353	Cer 161.1296
Epoch: [1][755/38750]	Loss 1.3793	Cer 180.3846
Epoch: [1][756/38750]	Loss 0.6876	Cer 413.8021
Epoch: [1][757/38750]	Loss 1.1692	Cer 272.6950
Epoch: [1][758/38750]	Loss 0.6771	Cer 494.0919
Epoch: [1][759/38750]	Loss 1.3191	Cer 193.0233
Epoch: [1][760/38750]	Loss 0.9337	Cer 283.4951
Epoch: [1][761/38750]	Loss 1.0002	Cer 203.1712
Epoch: [1][762/38750]	Loss 1.4761	Cer 152.5943
Epoch: [1][763/38750]	Loss 0.8279	Cer 169.0205
Epoch: [1][764/38750]	Loss 0.7344	Cer 337.3333
Epoch: [1][765/38750]	Loss 1.6280	Cer 158.0897
Epoch: [1][766/38750]	Loss 1.0078	Cer 201.1881
Epoch: [1][767/38750]	Loss 1.0908	Cer 192.2414
Epoch: [1][768/38750]	Loss 1.3008	Cer 176.9380
Epoch: [1][769/38750]	Loss 1.1473	Cer 260.9177
Epoch: [1][770/38750]	Loss 0.8892	Cer 244.1379
Epoch: [1][771/38750]	Loss 1.2123	Cer 223.3803
Epoch: [1][772/38750]	Loss 0.6230	Cer 340.2857
Epoch: [1][773/38750]	Loss 1.0997	Cer 232.6087
Epoch: [1][774/38750]	Loss 1.0770	Cer 182.6316
Epoch: [1][775/38750]	Loss 0.8860	Cer 238.4615
Epoch: [1][776/38750]	Loss 0.8497	Cer 270.0483
Epoch: [1][777/38750]	Loss 0.9978	Cer 214.7583
Epoch: [1][778/38750]	Loss 0.8452	Cer 281.2785
Epoch: [1][779/38750]	Loss 1.2511	Cer 182.4034
Epoch: [1][780/38750]	Loss 1.1823	Cer 231.9559
Epoch: [1][781/38750]	Loss 0.8117	Cer 173.4660
Epoch: [1][782/38750]	Loss 0.6845	Cer 230.6233
Epoch: [1][783/38750]	Loss 0.7994	Cer 221.9316
Epoch: [1][784/38750]	Loss 0.7922	Cer 192.0792
Epoch: [1][785/38750]	Loss 1.1698	Cer 230.7692
Epoch: [1][786/38750]	Loss 1.1005	Cer 185.4220
Epoch: [1][787/38750]	Loss 1.0781	Cer 195.3684
Epoch: [1][788/38750]	Loss 1.0211	Cer 176.9401
Epoch: [1][789/38750]	Loss 1.1243	Cer 216.5816
Epoch: [1][790/38750]	Loss 1.0878	Cer 188.6040
Epoch: [1][791/38750]	Loss 0.7898	Cer 390.2613
Epoch: [1][792/38750]	Loss 1.0680	Cer 139.4343
Epoch: [1][793/38750]	Loss 0.9652	Cer 223.4694
Epoch: [1][794/38750]	Loss 1.3694	Cer 219.7842
Epoch: [1][795/38750]	Loss 1.5653	Cer 175.9843
Epoch: [1][796/38750]	Loss 1.0671	Cer 193.9467
Epoch: [1][797/38750]	Loss 0.9126	Cer 278.0488
Epoch: [1][798/38750]	Loss 0.8947	Cer 192.2697
Epoch: [1][799/38750]	Loss 1.2111	Cer 178.3688
Epoch: [1][800/38750]	Loss 0.7884	Cer 288.5906
Epoch: [1][801/38750]	Loss 0.7467	Cer 220.3579
Epoch: [1][802/38750]	Loss 0.7033	Cer 196.2406
Epoch: [1][803/38750]	Loss 0.5990	Cer 411.1111
Epoch: [1][804/38750]	Loss 1.6960	Cer 166.3139
